group,key,English,Korean,중복 체크
Passive,Name/Body_Normal_03_Mythic,<sprite name=Skill_Passive><color=#5c482f>Raincoat and boots - Mythic,<sprite name=Skill_Passive><color=#5c482f>비옷과 장화 - 신화,-99999
Passive,Name/Ring_Normal_01_Rare,<sprite name=Skill_Passive><color=#5c482f>Ice ring - Rare,<sprite name=Skill_Passive><color=#5c482f>얼음 반지 - 희귀,-99999
Passive,Name/Ring_Normal_01_Epic,<sprite name=Skill_Passive><color=#5c482f>Ice ring - Epic,<sprite name=Skill_Passive><color=#5c482f>얼음 반지 - 에픽,-99999
Passive,Name/Ring_Normal_01_Legendary,<sprite name=Skill_Passive><color=#5c482f>Ice ring - Legendary,<sprite name=Skill_Passive><color=#5c482f>얼음 반지 - 전설,-99999
Passive,Name/Ring_Normal_01_Mythic,<sprite name=Skill_Passive><color=#5c482f>Ice ring - Mythic,<sprite name=Skill_Passive><color=#5c482f>얼음 반지 - 신화,-99999
Passive,Name/Ring_Normal_02_Rare,<sprite name=Skill_Passive><color=#5c482f>Flame ring - Rare,<sprite name=Skill_Passive><color=#5c482f>화염 반지 - 희귀,-99999
Passive,Name/Ring_Normal_02_Epic,<sprite name=Skill_Passive><color=#5c482f>Flame ring - Epic,<sprite name=Skill_Passive><color=#5c482f>화염 반지 - 에픽,-99999
Passive,Name/Ring_Normal_02_Legendary,<sprite name=Skill_Passive><color=#5c482f>Flame ring - Legendary,<sprite name=Skill_Passive><color=#5c482f>화염 반지 - 전설,-99999
Passive,Name/Ring_Normal_02_Mythic,<sprite name=Skill_Passive><color=#5c482f>Flame ring - Mythic,<sprite name=Skill_Passive><color=#5c482f>화염 반지 - 신화,-99999
Passive,Name/Ring_Normal_03_Rare,<sprite name=Skill_Passive><color=#5c482f>Jam ring - Rare,<sprite name=Skill_Passive><color=#5c482f>잼 반지 - 희귀,-99999
Passive,Name/Ring_Normal_03_Epic,<sprite name=Skill_Passive><color=#5c482f>Jam ring - Epic,<sprite name=Skill_Passive><color=#5c482f>잼 반지 - 에픽,-99999
Passive,Name/Ring_Normal_03_Legendary,<sprite name=Skill_Passive><color=#5c482f>Jam ring - Legendary,<sprite name=Skill_Passive><color=#5c482f>잼 반지 - 전설,-99999
Passive,Name/Ring_Normal_03_Mythic,<sprite name=Skill_Passive><color=#5c482f>Jam ring - Mythic,<sprite name=Skill_Passive><color=#5c482f>잼 반지 - 신화,-99999
Passive,Name/Ring_Normal_04_Rare,<sprite name=Skill_Passive><color=#5c482f>Kettle ring - Rare,<sprite name=Skill_Passive><color=#5c482f>주전자 반지 - 희귀,-99999
Passive,Name/Ring_Normal_04_Epic,<sprite name=Skill_Passive><color=#5c482f>Kettle ring - Epic,<sprite name=Skill_Passive><color=#5c482f>주전자 반지 - 에픽,-99999
Passive,Name/Ring_Normal_04_Legendary,<sprite name=Skill_Passive><color=#5c482f>Kettle ring - Legendary,<sprite name=Skill_Passive><color=#5c482f>주전자 반지 - 전설,-99999
Passive,Name/Ring_Normal_04_Mythic,<sprite name=Skill_Passive><color=#5c482f>Kettle ring - Mythic,<sprite name=Skill_Passive><color=#5c482f>주전자 반지 - 신화,-99999
Passive,Name/Accessories_Normal_01_Rare,<sprite name=Skill_Passive><color=#5c482f>Bomb chili necklace - Rare,<sprite name=Skill_Passive><color=#5c482f>폭탄 칠리 목걸이 - 희귀,-99999
Passive,Name/Accessories_Normal_01_Epic,<sprite name=Skill_Passive><color=#5c482f>Bomb chili necklace - Epic,<sprite name=Skill_Passive><color=#5c482f>폭탄 칠리 목걸이 - 에픽,-99999
Passive,Name/Accessories_Normal_01_Legendary,<sprite name=Skill_Passive><color=#5c482f>Bomb chili necklace - Legendary,<sprite name=Skill_Passive><color=#5c482f>폭탄 칠리 목걸이 - 전설,-99999
Passive,Name/Accessories_Normal_01_Mythic,<sprite name=Skill_Passive><color=#5c482f>Bomb chili necklace - Mythic,<sprite name=Skill_Passive><color=#5c482f>폭탄 칠리 목걸이 - 신화,-99999
Passive,Name/Accessories_Normal_02_Rare,<sprite name=Skill_Passive><color=#5c482f>Energy drink brooch - Rare,<sprite name=Skill_Passive><color=#5c482f>에너지 드링크 브로치 - 희귀,-99999
Passive,Name/Accessories_Normal_02_Epic,<sprite name=Skill_Passive><color=#5c482f>Energy drink brooch - Epic,<sprite name=Skill_Passive><color=#5c482f>에너지 드링크 브로치 - 에픽,-99999
Passive,Name/Accessories_Normal_02_Legendary,<sprite name=Skill_Passive><color=#5c482f>Energy drink brooch - Legendary,<sprite name=Skill_Passive><color=#5c482f>에너지 드링크 브로치 - 전설,-99999
Passive,Name/Accessories_Normal_02_Mythic,<sprite name=Skill_Passive><color=#5c482f>Energy drink brooch - Mythic,<sprite name=Skill_Passive><color=#5c482f>에너지 드링크 브로치 - 신화,-99999
Passive,Name/Accessories_Normal_03_Rare,<sprite name=Skill_Passive><color=#5c482f>Coconut shield key ring - Rare,<sprite name=Skill_Passive><color=#5c482f>코코넛 쉴드 키 링 - 희귀,-99999
Passive,Name/Accessories_Normal_03_Epic,<sprite name=Skill_Passive><color=#5c482f>Coconut shield key ring - Epic,<sprite name=Skill_Passive><color=#5c482f>코코넛 쉴드 키 링 - 에픽,-99999
Passive,Name/Accessories_Normal_03_Legendary,<sprite name=Skill_Passive><color=#5c482f>Coconut shield key ring - Legendary,<sprite name=Skill_Passive><color=#5c482f>코코넛 쉴드 키 링 - 전설,-99999
Passive,Name/Accessories_Normal_03_Mythic,<sprite name=Skill_Passive><color=#5c482f>Coconut shield key ring - Mythic,<sprite name=Skill_Passive><color=#5c482f>코코넛 쉴드 키 링 - 신화,-99999
Passive,Name/Accessories_Normal_04_Rare,<sprite name=Skill_Passive><color=#5c482f>Photo of well-cooked meat - Rare,<sprite name=Skill_Passive><color=#5c482f>잘 구운 고기 사진 - 희귀,-99999
Passive,Name/Accessories_Normal_04_Epic,<sprite name=Skill_Passive><color=#5c482f>Photo of well-cooked meat - Epic,<sprite name=Skill_Passive><color=#5c482f>잘 구운 고기 사진 - 에픽,-99999
Passive,Name/Accessories_Normal_04_Legendary,<sprite name=Skill_Passive><color=#5c482f>Photo of well-cooked meat - Legendary,<sprite name=Skill_Passive><color=#5c482f>잘 구운 고기 사진 - 전설,-99999
Passive,Name/Accessories_Normal_04_Mythic,<sprite name=Skill_Passive><color=#5c482f>Photo of well-cooked meat - Mythic,<sprite name=Skill_Passive><color=#5c482f>잘 구운 고기 사진 - 신화,-99999
Passive,Name/Accessories_Normal_05_Rare,<sprite name=Skill_Passive><color=#5c482f>Mint candy bowl - Rare,<sprite name=Skill_Passive><color=#5c482f>민트 사탕 통 - 희귀,-99999
Passive,Name/Accessories_Normal_05_Epic,<sprite name=Skill_Passive><color=#5c482f>Mint candy bowl - Epic,<sprite name=Skill_Passive><color=#5c482f>민트 사탕 통 - 에픽,-99999
Passive,Name/Accessories_Normal_05_Legendary,<sprite name=Skill_Passive><color=#5c482f>Mint candy bowl - Legendary,<sprite name=Skill_Passive><color=#5c482f>민트 사탕 통 - 전설,-99999
Passive,Name/Accessories_Normal_05_Mythic,<sprite name=Skill_Passive><color=#5c482f>Mint candy bowl - Mythic,<sprite name=Skill_Passive><color=#5c482f>민트 사탕 통 - 신화,-99999
Passive,Exp/Passive_P_TempHealOnKill_G1,(Temporary) When you kill 10 enemies<c> <sprite name=Status_Meat><color=#f4b900>Well-cooked Meat</color> +5. (To be changed in the future: Well-cooked Meat drops randomly when an enemy dies.),(임시) 적 10명 처치할 때마다<c> <sprite name=Status_Meat><color=#f4b900>잘 구운 고기</color> +5. (추후 변경 예정 : 적 사망시 랜덤하게 잘 구운 고기 드랍.),-99999
Passive,Exp/Passive_P_MainWeaponEnhance_G1,<sprite name=Skill_MainWeapon><color=#5c482f>Melee</color> skill damage 30% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬 피해량 30% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponEnhance_G2,<sprite name=Skill_MainWeapon><color=#5c482f>Melee</color> skill damage 50% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬 피해량 50% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponBottleEnhance_G3,<sprite name=Skill_MainWeapon><color=#5c482f>Melee</color> and <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill damage 40% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color>과 <sprite name=Skill_Jar><color=#5c482f>병</color> 스킬 피해량 40% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponBombChili_G1,Whenever you kill 5 enemies with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> +1,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 5명 처치할 때마다<c> <sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color> +1,-99999
Passive,Exp/Passive_P_MainWeaponBombChili_G3,Whenever you kill 2 enemy with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> <sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> +1,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 2명 처치할 때마다<c> <sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color> +1,-99999
Passive,Exp/Passive_P_MainWeaponKnife_G1,Whenever you kill 20 enemies with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> <color=#ff6f16>attack power</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 20명 처치할 때마다<c> <color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponKnife_G2,Whenever you kill 10 enemies with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> <color=#ff6f16>attack power</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 10명 처치할 때마다<c> <color=#ff6f16>공격력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponBoots_G1,Whenever you kill 20 enemies with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> <color=#00baff>Evasion Chance</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 20명 처치할 때마다<c> <color=#00baff>회피 확률</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponBoots_G2,Whenever you kill 10 enemies with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> <color=#00baff>Evasion Chance</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 10명 처치할 때마다<c> <color=#00baff>회피 확률</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_MainWeaponBurningOil_G1,When hitting an enemy with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> there is a 25% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 타격시<c> 25% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Passive_P_MainWeaponBurningOil_G3,When hitting an enemy with a <sprite name=Skill_MainWeapon><color=#5c482f>melee</color> skill<c> there is a 50% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Passive_P_TeaForkEnhance_G1,<sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> Skill Damage 30% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬 피해량 30% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkEnhance_G2,<sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> Skill Damage 50% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬 피해량 50% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkMainWeapon_G3,<sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> and <sprite name=Skill_MainWeapon><color=#5c482f>Melee</color> skill damage 40% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color>와 <sprite name=Skill_MainWeapon><color=#5c482f>근접</color> 스킬 피해량 40% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkPepperShaker_G1,Whenever you kill 20 enemies with a <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> <color=#ff6f16>Critical Hit Chance</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 20명 처치할 때마다<c> <color=#ff6f16>치명타 확률</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkPepperShaker_G2,Whenever you kill 10 enemies with a <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> <color=#ff6f16>Critical Hit Chance</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 10명 처치할 때마다<c> <color=#ff6f16>치명타 확률</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkTomato_G1,Whenever you kill 20 enemies with a <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> <color=#73e312>max HP</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 20명 처치할 때마다<c> <color=#73e312>최대 체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkTomato_G2,Whenever you kill 10 enemies with a <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> <color=#73e312>max HP</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 10명 처치할 때마다<c> <color=#73e312>최대 체력</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_TeaForkKettle_G1,When hitting an enemy with the <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> there is a 25% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 타격시<c> 25% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자 </color> +1,-99999
Passive,Exp/Passive_P_TeaForkKettle_G3,When hitting an enemy with the <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> there is a 50% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자 </color> +1,-99999
Passive,Exp/Passive_P_TeaForkFreeze_G1,When hitting an enemy with the <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> there is a 25% chance of <sprite name=Status_Freeze><color=#00baff>freezing</color> +1,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 타격시<c> 25% 확률로 <sprite name=Status_Freeze><color=#00baff>동결</color> +1,-99999
Passive,Exp/Passive_P_TeaForkFreeze_G3,When hitting an enemy with the <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill<c> there is a 50% chance of <sprite name=Status_Freeze><color=#00baff>freezing</color> +1,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Freeze><color=#00baff>동결</color> +1,-99999
Passive,Exp/Passive_P_BottleEnhance_G1,<sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill damage 30% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬 피해량 30% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleEnhance_G2,<sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill damage 50% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬 피해량 50% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleTeaForkEnhance_G3,<sprite name=Skill_Jar><color=#5c482f>Bottle</color> and <sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> skill damage 40% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color>과 <sprite name=Skill_Teafork><color=#5c482f>티 포크</color> 스킬 피해량 40% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleCookingTimer_G1,Whenever you kill 20 enemies with a <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> <color=#00baff>Attack speed</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 20명 처치할 때마다<c> <color=#00baff>공격 속도</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleCookingTimer_G2,Whenever you kill 10 enemies with a <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> <color=#00baff>Attack speed</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 10명 처치할 때마다<c> <color=#00baff>공격 속도</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleCookingHat_G1,Whenever you kill 20 enemies with a <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> <color=#00baff>Debuff Resistance</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 20명 처치할 때마다<c> <color=#00baff>디버프 저항</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleCookingHat_G2,Whenever you kill 10 enemies with a <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> <color=#00baff>Debuff Resistance</color> 10% <sprite name=UI_Arrow_Up>,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 10명 처치할 때마다<c> <color=#00baff>디버프 저항</color> 10% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_BottleKettle_G1,When hitting an enemy with the <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> there is a 25% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 타격시<c> 25% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자 </color> +1,-99999
Passive,Exp/Passive_P_BottleKettle_G3,When hitting an enemy with the <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> there is a 50% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자 </color> +1,-99999
Passive,Exp/Passive_P_BottleStickyJam_G1,When hitting an enemy with the <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> there is a 25% chance of inflicting <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 타격시<c> 25% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Passive_P_BottleStickyJam_G3,When hitting an enemy with the <sprite name=Skill_Jar><color=#5c482f>Bottle</color> skill<c> there is a 50% chance of inflicting <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Skill_Jar><color=#5c482f>병</color> 스킬로 적을 타격시<c> 50% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Passive_P_FreezeBonus_G2,When granting <sprite name=Status_Freeze><color=#00baff>Freeze</color><c> there is a 50% chance of <sprite name=Status_Freeze><color=#00baff>Freeze</color> +1,<sprite name=Status_Freeze><color=#00baff>동결</color>을 부여할 때<c> 50% 확률로 <sprite name=Status_Freeze><color=#00baff>동결</color> +1,-99999
Passive,Exp/Passive_P_FreezeBonus_G3,When granting <sprite name=Status_Freeze><color=#00baff>Freeze</color><c> there is a 100% chance of <sprite name=Status_Freeze><color=#00baff>Freeze</color> +1,<sprite name=Status_Freeze><color=#00baff>동결</color>을 부여할 때<c> 100% 확률로 <sprite name=Status_Freeze><color=#00baff>동결</color> +1,-99999
Passive,Exp/Passive_P_FreezeKettle_G2,When granting <sprite name=Status_Freeze><color=#00baff>Freeze</color><c> there is a 50% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Status_Freeze><color=#00baff>동결</color>을 부여할 때<c> 50% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자</color> +1,-99999
Passive,Exp/Passive_P_FreezeKettle_G3,When granting <sprite name=Status_Freeze><color=#00baff>Freeze</color><c> there is a 100% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Status_Freeze><color=#00baff>동결</color>을 부여할 때<c> 100% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자</color> +1,-99999
Passive,Exp/Passive_P_BurningOilBonus_G2,When granting <sprite name=Status_Flame><color=#ff6f16>burning oil</color><c> there is a 50% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>을 부여할 때<c> 50% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Passive_P_BurningOilBonus_G3,When granting <sprite name=Status_Flame><color=#ff6f16>burning oil</color><c> there is a 100% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>을 부여할 때<c> 100% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Passive_P_BurningOilKettle_G2,When granting <sprite name=Status_Flame><color=#ff6f16>burning oil</color><c> there is a 50% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>을 부여할 때<c> 50% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자</color> +1,-99999
Passive,Exp/Passive_P_BurningOilKettle_G3,When granting <sprite name=Status_Flame><color=#ff6f16>burning oil</color><c> there is a 100% chance of <sprite name=Status_Kettle><color=#f4b900>Kettle</color> +1,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>을 부여할 때<c> 100% 확률로 <sprite name=Status_Kettle><color=#f4b900>주전자</color> +1,-99999
Passive,Exp/Passive_P_StickyJamBonus_G2,When granting <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color><c> there is a 50% chance of <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color>을 부여할 때<c> 50% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Passive_P_StickyJamBonus_G3,When granting <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color><c> there is a 100% chance of <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color>을 부여할 때<c> 100% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Passive_P_StickyJamBurningOil_G2,When applying <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color><c> there is a 50% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color>을 부여할 때<c> 50% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Passive_P_StickyJamBurningOil_G3,When applying <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color><c> there is a 100% chance of <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1,<sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color>을 부여할 때<c> 100% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
Passive,Exp/Passive_P_KettleEnhance_G2,<sprite name=Status_Kettle><color=#f4b900>Kettle</color> Damage 100% <sprite name=UI_Arrow_Up>,<sprite name=Status_Kettle><color=#f4b900>주전자</color> 피해량 100% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_KettleEnhance_G3,<sprite name=Status_Kettle><color=#f4b900>Kettle</color> Damage 150% <sprite name=UI_Arrow_Up>,<sprite name=Status_Kettle><color=#f4b900>주전자</color> 피해량 150% <sprite name=UI_Arrow_Up>,-99999
Passive,Exp/Passive_P_KettleStickyJam_G2,When hit with <sprite name=Status_Kettle><color=#f4b900>Kettle</color><c> there is a 50% chance of <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Status_Kettle><color=#f4b900>주전자 </color>로 타격시 50% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Passive_P_KettleStickyJam_G3,When hit with <sprite name=Status_Kettle><color=#f4b900>Kettle</color><c> there is a 100% chance of <sprite name=Status_Jam><color=#f4b900>Sticky Jam</color> +1,<sprite name=Status_Kettle><color=#f4b900>주전자 </color>로 타격시 100% 확률로 <sprite name=Status_Jam><color=#f4b900>끈적이는 잼</color> +1,-99999
Passive,Exp/Passive_P_KettleBonus_G2,<sprite name=Status_Kettle><color=#f4b900>Kettle</color>'s number of attacks + 1,<sprite name=Status_Kettle><color=#f4b900>주전자 </color>의 공격 횟수 + 1,-99999
Passive,Exp/Passive_P_KettleBonus_G3,<sprite name=Status_Kettle><color=#f4b900>Kettle</color>'s number of attacks + 2,<sprite name=Status_Kettle><color=#f4b900>주전자 </color>의 공격 횟수 + 2,-99999
Passive,Exp/Passive_P_BombChiliBonus_G2,<sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> explosion count + 1,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>의 폭발 횟수 + 1,-99999
Passive,Exp/Passive_P_BombChiliBonus_G3,<sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> explosion count + 2,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>의 폭발 횟수 + 2,-99999
Passive,Exp/Passive_P_BombChiliBurningOil_G2,<sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> has a 100% chance to <sprite name=Status_Flame><color=#ff6f16>burning oil</color> +1 when it explodes,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>가 터질 때 100% 확률로 <sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color> +1,-99999
